Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,LT_Rate_3,AAA_3,Gold_3,Oil_3,Bitcoin_my_wallet_num_users_4,Volume_4,Difficulty_4,wallet_num_transaction_4,Bitcoin_Avg_Block_Size_4,Miners_Revenue_4,Hash_Rate_4,Bitcoin_Cost_Transaction_4,Bitcoin_Cost_percentage_of_Transaction_Volume_4,Estimated_Transaction_Volume_4,Total_Output_Volume_4,num_transaction_per_Block_4,num_of_unique_addresses_4,num_of_transaction_4,Total_transaction_fees_4,Total_Bitcoins_4,Median_transaction_confirmation_time_4,LT_Rate_4,AAA_4,Gold_4,Oil_4,Class
2019-08-12,41190440.0,104661395.056,9985348008060.0,57266.0,1.03599922556,19835024.1828,66017787.4629043,66.0676369993,1.5363365085,113315.791746,1110987.90699422,2236.43609023,459560.0,297446.0,50.54359801,17872687.5,7.5,0.43,2.49,1504.7,57.84,1696652347393600.0,1.09540076150681e+16,9.97071748420678e+25,3279394756.0,1.0732943953609195,393428184332260.75,4358348261497204.0,4364.932658671275,2.3603298673499706,12840468659.022842,1234294129487.398,5001646.385683249,211195393600.0,88474122916.0,2554.6552997964754,319432958472656.25,56.25,0.18489999999999998,6.200100000000001,2264122.0900000003,3345.4656000000004,6.9885856716175234e+22,1.1464617184470748e+24,9.956108396985319e+38,187797820097096.0,1.111932162391801,7.803657550425487e+21,2.8772850921684085e+23,288380.78641948325,3.6262609473127223,1455027872486872.2,1.371285851534457e+18,11185862487.510456,9.7056955082816e+16,2.6316273964872536e+16,129121.47052702909,5.709125443982263e+21,421.875,0.079507,15.438249000000004,3406824508.8230004,193501.73030400003,2.878629187916213e+30,1.1999028283096992e+32,9.94152071498668e+51,1.07544299656803e+19,1.1519608591131618,1.5478573622697934e+29,1.8995199568495698e+31,19052637.114735086,5.57115708270433,1.6487763538334787e+20,1.5234819980870533e+24,25016466567418.305,4.460349427785892e+22,7.827670425755477e+21,6526263.700778221,1.0203741495859374e+29,3164.0625,0.03418801,38.441240010000016,5126248838425.969,11192140.080783363,2
2019-08-15,41247827.0,280655886.4672,9985348008060.0,68483.0,1.06614657962,20403806.3046,77930771.6667366,56.4658066589,1.2962112517,157860.180024,1502214.00590109,2265.24840764,538837.0,355644.0,53.84796972,17878650.0,6.23333333333333,0.36,2.39,1515.65,58.77,1701383232221929.0,7.876772660868984e+16,9.97071748420678e+25,4689921289.0,1.136668529235425,416315311715634.75,6073205172573036.0,3188.387321640276,1.6801636090336807,24919836437.20969,2256646919525.4004,5131350.348315556,290345312569.0,126482654736.0,2899.603842966037,319646125822500.0,38.854444444444404,0.1296,5.7121,2297194.9225000003,3453.9129000000003,7.017836122339095e+22,2.2106626136367903e+25,9.956108396985319e+38,321179879634587.0,1.2118552646060445,8.494416981884983e+21,4.7328956558903296e+23,180034.86205742782,2.1778469747263367,3933849866146556.5,3.3899666088846065e+18,11623783205.564772,1.5644879718874224e+17,4.498279726092998e+16,156137.7799360308,5.71484120743644e+21,242.1927037037033,0.046655999999999996,13.651919000000001,3481743484.2871256,202986.46113300003,2.894704902885938e+30,6.204354755101306e+33,9.94152071498668e+51,2.1995361697015423e+19,1.2920153453542245,1.733184387688861e+29,3.6883821068167884e+31,10165813.71279645,2.8229497531210828,6.209982480572837e+20,5.092455319403479e+24,26330756397158.18,8.430040053079031e+22,1.5997861949066183e+22,8407702.446143411,1.021736457533335e+29,1509.6678530864165,0.016796159999999997,32.62808641000001,5277104511959.782,11929514.320786413,1
2019-08-21,41378994.0,122315070.3088,10183488432890.0,69410.0,1.18841401471,18133519.9256,68846457.984608,57.8585943875,1.67430842582,106552.20513,24528670.3510687,2270.64705882,599152.0,308808.0,52.22587338,17889137.5,9.025,0.45,2.4,1503.25,60.66,1712221144452036.0,1.4960976424646686e+16,1.0370343666280442e+26,4817748100.0,1.41232787035914,328824544892132.25,4739834777026394.0,3347.616944497246,2.8033087047718466,11353372418.0656,601655669191396.8,5155838.065727917,358983119104.0,95362380864.0,2727.541850303793,320021240493906.25,81.450625,0.2025,5.76,2259760.5625,3679.6355999999996,7.084998846295393e+22,1.8299528832689586e+24,1.0560627477066096e+39,334399895621000.0,1.67843023450033,5.962746436827831e+21,3.2632083583053145e+23,193688.41095638825,4.693603384574054,1209726866807010.0,1.4757813574447411e+22,11707088539.697292,2.150854537773998e+17,2.944866610985011e+16,142448.25531261682,5.724903974116056e+21,735.091890625,0.09112500000000001,13.823999999999998,3396985065.578125,223206.69549599997,2.93170124750864e+30,2.2383081557883395e+32,1.0754402775676289e+52,2.321069675505361e+19,1.9946700133931838,1.0812558132351788e+29,2.2466033713508847e+31,11206539.207085079,7.858539694249608,1.288990652632927e+20,3.619895442701475e+29,26582666160008.984,1.2886887980163664e+23,9.093983684050594e+21,7439484.545158639,1.0241359436725858e+29,6634.204312890626,0.04100625,33.1776,5106517799830.316,13539718.148787357,2
2019-08-27,41527053.0,189624308.4428,10183488432890.0,75435.0,1.15973937778,17790117.8193,68340234.0288388,53.8132363935,1.3728730179,127327.354886,898858.708773689,2414.6962963,535379.0,325984.0,33.98335977,17900162.5,8.28333333333333,0.32,2.32,1532.95,58.98,1724496130864809.0,3.5957378352410144e+16,1.0370343666280442e+26,5690439225.0,1.3449954243735416,316488292024575.4,4670387587116456.0,2895.864411142713,1.8847803232778535,16212255302.265388,807946978338.3035,5830758.203364938,286630673641.0,106265568256.0,1154.8687412572544,320415817526406.25,68.61361111111106,0.1024,5.3824,2349935.7025,3478.6403999999998,7.161324222471786e+22,6.81839300349188e+24,1.0560627477066096e+39,429258282937875.0,1.5598441565799182,5.630364003546221e+21,3.191753807089224e+23,155835.83612034647,2.5875640504970043,2064263584373980.2,7.262301777067711e+17,14079510238.286158,1.5345604342324493e+17,3.4640875002363904e+16,39246.31992127232,5.73549520129302e+21,568.3494120370364,0.032768000000000005,12.487167999999997,3602333935.147375,205170.21079199997,2.9738869053676964e+30,1.2929330579783738e+33,1.0754402775676289e+52,3.2381098573418602e+19,1.8090126915857634,1.001648389886329e+29,2.1812520213891475e+31,8386030.687722931,3.55239686701537,2.628372219858322e+20,6.52778319805995e+23,33997741226107.516,8.215714307189345e+22,1.1292370996770596e+22,1333721.8095331152,1.0266629612111526e+29,4707.827629706781,0.01048576,28.97022975999999,5522197805884.169,12100939.032512158,2
2019-08-30,41592076.0,157535719.826,10183488432890.0,70758.0,1.0054113,19625872.0326,80995832.9230682,55.4237206728,1.48263148785,138932.173642,839355.405968025,2182.5,543570.0,349200.0,34.46053373,17906237.5,6.50833333333333,0.31,2.34,1528.4,60.11,1729900785989776.0,2.4817503021095972e+16,1.0370343666280442e+26,5006694564.0,1.01085188216769,385174853039990.9,6560324950901578.0,3071.788813216558,2.198196128764305,19302148872.890842,704517497527.748,4763306.25,295468344900.0,121940640000.0,1187.5283849564678,320633341406406.25,42.358402777777734,0.0961,5.475599999999999,2336006.56,3613.2120999999997,7.19501649633465e+22,3.909643202712284e+24,1.0560627477066096e+39,354263693959512.0,1.016321904957664,7.559392375938372e+21,5.3135898364425976e+23,170249.96514954633,3.2591147969759313,2681689498872205.5,5.9134057014898e+17,10395915890.625,1.60607728237293e+17,4.2581671488e+16,40922.86196512479,5.741336761641694e+21,275.68260474536993,0.029790999999999998,12.812903999999998,3570352426.304001,217190.179331,2.992556729368045e+30,6.1590845620210766e+32,1.0754402775676289e+52,2.506699045718715e+19,1.0218215276819616,1.4835966741437857e+29,4.303786346142179e+31,9435886.513002392,4.832066220514376,3.725729511112412e+20,4.9634490432276046e+23,22689086431289.062,8.730154283794535e+22,1.48695196836096e+22,1410223.6650773168,1.0280573962143707e+29,1794.2342858844488,0.009235209999999999,29.98219535999999,5456926648363.035,13055301.679586409,1
2019-09-05,41734044.0,196753395.5872,10771996663680.0,76772.0,1.02078255758,22456931.6286,88354011.6691656,63.6577647816,1.31603905835,161404.612972,1242635.39094575,2135.81818182,550315.0,352410.0,36.69293406,17917712.5,6.35,0.39,2.41,1529.1,60.58,1741730428593936.0,3.871189867509321e+16,1.1603591212233304e+26,5893939984.0,1.041997029859566,504313778171615.1,7806431378035050.0,4052.3110169895135,1.7319588031027544,26051449088.641113,1544142714830.897,4561719.3057928905,302846599225.0,124192808100.0,1346.371409931508,321044421232656.25,40.3225,0.1521,5.8081000000000005,2338146.8099999996,3669.9363999999996,7.2689454343078185e+22,7.616697513952217e+24,1.2499384582488372e+39,452489560451648.0,1.0636523931308115,1.132534003576091e+22,6.897295290694492e+23,257961.06154140475,2.279325432336342,4204824057511881.0,1.9188063861199235e+18,9743003033.671764,1.666610262525059e+17,4.3766787502521e+16,49402.31736488605,5.75238163937563e+21,256.047875,0.059319000000000004,13.997521000000003,3575260287.1709995,222324.74711199998,3.033624885890016e+30,1.4986110990306833e+33,1.3464332902061798e+52,3.473852853499392e+19,1.0857578102361574,2.54332386853729e+29,6.094037085997021e+31,16421224.578414584,2.9996812956451255,6.786779996180598e+20,2.3843767237653332e+24,20809283024843.574,9.171606266214777e+22,1.5423853583763425e+22,1812715.9734809569,1.0306952040461122e+29,1625.9040062499996,0.023134410000000005,33.73402561000001,5466930505113.175,13468433.180044958,2
2019-09-11,41889438.0,109189912.0734,10771996663680.0,75359.0,0.953451777174,23997270.4992,98528109.9825847,70.6489862167,1.68396810268,141835.54036,1123456.37957047,1838.45652174,556853.0,338276.0,34.77775666,17930150.0,4.975,0.52,2.56,1490.65,62.08,1754725015955844.0,1.1922436898596824e+16,1.1603591212233304e+26,5678978881.0,0.909070291396259,575868991411774.6,9707788456740306.0,4991.279253447466,2.8357485708436787,20117320509.213192,1262154236797.588,3379922.382328339,310085263609.0,114430652176.0,1209.4923583021744,321490279022500.0,24.750624999999996,0.27040000000000003,6.5536,2222037.4225000003,3853.9264,7.3504444762931335e+22,1.301809836658447e+24,1.2499384582488372e+39,427962169493279.0,0.8667546849078491,1.3819283959009839e+22,9.564900487533751e+23,352628.81918051065,4.775310140521151,2853351025019563.5,1.4179752293321477e+18,6213840346.766532,1.7267190929646246e+17,3.870914329548858e+16,42063.43091916255,5.764368926415279e+21,123.13435937499997,0.140608,16.777216000000003,3312280083.8496256,239251.750912,3.079059881621237e+30,1.4214450160102307e+32,1.3464332902061798e+52,3.2250801130844013e+19,0.8264087946992791,3.3162509526961465e+29,9.424115672082034e+31,24912868.58589509,8.041469957041967,4.047065844704098e+20,1.5930333174661014e+24,11423875310564.074,9.615287070746302e+22,1.3094374157424693e+22,1462871.7647913555,1.033559995059649e+29,612.5934378906248,0.07311616000000001,42.94967296,4937450306990.444,14852748.696616959,1
2019-09-17,42039692.0,107174306.4193,11890594958796.0,80434.0,1.15771241216,19262723.3651,87480532.8558527,56.032449328,1.36389666118,138304.553098,1147350.8940079,2322.82432432,567927.0,343778.0,34.64137449,17941187.5,7.84166666666667,0.52,2.63,1502.1,67.88,1767335703454864.0,1.148633195645801e+16,1.4138624847414485e+26,6469628356.0,1.3402980292693256,371052511440369.5,7652843628743923.0,3139.6353776948877,1.860214102377952,19128149407.6375,1316414073980.7275,5395512.841652664,322541077329.0,118183313284.0,1200.0248265564226,321886208910156.25,61.491736111111166,0.27040000000000003,6.916899999999999,2256304.4099999997,4607.694399999999,7.429824863384582e+22,1.2310396607352286e+24,1.6811666133497455e+39,520378087186504.0,1.5516796644786852,7.14748188180144e+21,6.694748385050357e+23,175921.46020908494,2.5371398033132393,2645510155415078.0,1.5103888646663695e+18,12532828470.771732,1.8317978642422698e+17,4.062882307414695e+16,41570.50941403833,5.775020827721284e+21,482.19769733796363,0.140608,18.191446999999997,3389194854.260999,312770.29587199993,3.123475488706299e+30,1.319358218139485e+32,1.9990071257592626e+52,4.185609106475926e+19,1.7963988072632382,1.3767996624620552e+29,5.856601560600645e+31,9857310.30487332,3.4603965066858096,3.6588609976090296e+20,1.732946014174536e+24,29111558824438.81,1.0403274656455196e+23,1.3967295538784092e+22,1440059.584351772,1.0361073148655276e+29,3781.233609958533,0.07311616000000001,47.843505609999994,5090909590585.447,21230847.683791354,2
2019-09-20,42105327.0,157389488.432,11890594958796.0,75130.0,1.04026201325,19539823.5859,89253786.9002281,57.3134687454,1.11505332335,172299.506293,874080.293790683,2257.80794702,557003.0,340929.0,32.03804814,17946712.5,6.66666666666667,0.46,2.55,1501.9,65.3,1772858561776929.0,2.4771451068886664e+16,1.4138624847414485e+26,5644516900.0,1.0821450562109431,381804705768094.0,7966238476031329.0,3284.8336996299427,1.2433439139138796,29687119868.81155,764016359993.2068,5097696.725626667,310252342009.0,116232583041.0,1026.4365286209575,322084489557656.25,44.444444444444485,0.2116,6.5024999999999995,2255703.6100000003,4264.089999999999,7.464678946836729e+22,3.8987660114503917e+24,1.6811666133497455e+39,424072554697000.0,1.12571439480253,7.460396594975013e+21,7.110169513360981e+23,188265.21357757738,1.3863947632766676,5115076096657341.0,6.678116444037504e+17,11509620178.617722,1.7281148525603904e+17,3.962705830358509e+16,32885.022916612725,5.780357734800509e+21,296.2962962962967,0.097336,16.581374999999998,3387841251.8590007,278445.077,3.143027480065761e+30,6.136247880582463e+32,1.9990071257592626e+52,3.186057103438561e+19,1.1710379226817853,1.4577483334666082e+29,6.346095545700195e+31,10790132.434224537,1.5459040882666848,8.813250861051856e+20,5.837209983372693e+23,25986511906464.844,9.625651572206951e+22,1.351001336038296e+22,1053571.9472874417,1.0373841841361598e+29,1975.3086419753122,0.044774560000000005,42.28250624999999,5088198776167.033,18182463.528099995,2
2019-09-23,42152608.0,59501805.669,11890594958796.0,67816.0,1.24371952632,14647183.7982,67383653.6862649,50.5345401792,1.71297311514,86663.6796306,1486499.71902562,2527.62280702,544681.0,288149.0,32.19540269,17952225.0,12.0666666666667,0.45,2.51,1522.1,64.51,1776842361201664.0,3540464877871440.5,1.4138624847414485e+26,4599009856.0,1.5468382601496453,214539993218252.6,4540556784110482.0,2553.7397511231793,2.9342768931924357,7510593367.115273,2209681414663.247,6388877.054567664,296677391761.0,83029846201.0,1036.5439543712594,322282382450625.0,145.60444444444525,0.2025,6.300099999999999,2316788.4099999997,4161.540100000001,7.4898539529528154e+22,2.1066405314102626e+23,1.6811666133497455e+39,311886452394496.0,1.9238329482069698,3.1424067127323273e+21,3.059593058833214e+23,129052.06406035452,5.026337430415167,650895657403387.4,3.284690802033051e+18,16148671354.371988,1.6159453842177325e+17,2.3924967152971948e+16,33371.95001686768,5.785685843289671e+21,1756.9602962963108,0.09112500000000001,15.813250999999996,3526383638.8609996,268460.9518510001,3.157168776560705e+30,1.2534891551441234e+31,1.9990071257592626e+52,2.115089165558514e+19,2.3927086030627818,4.602740869008786e+28,2.0616655909731717e+31,6521586.716466677,8.609980885923054,5.640901272615594e+19,4.88269195430817e+24,40817750018381.19,8.801747478210987e+22,6.893955360161714e+21,1074423.3693436075,1.0386593403805092e+29,21200.654241975542,0.04100625,39.691260009999986,5367508536710.327,17318416.003908016,2
2019-09-26,42232966.0,269030045.1831,12017674556107.8,76182.0,0.970737502924,18142040.4351,102155715.0684,50.3094499446,1.38142412225,159500.35796,1130065.40346932,2080.55555556,554702.0,355775.0,32.64172934,17957787.5,6.26666666666667,0.48,2.49,1506.4,62.31,1783623417157156.0,7.237716521122082e+16,1.4442450173652083e+26,5803697124.0,0.9423312995831228,329133631148803.44,1.0435790121136126e+16,2531.0407537282126,1.9083326055341832,25440364189.368134,1277047816118.2769,4328711.41977158,307694308804.0,126575850625.0,1065.4824943058168,322482131895156.25,39.27111111111115,0.2304,6.200100000000001,2269240.9600000004,3882.5361000000003,7.532770713360198e+22,1.947163202699943e+25,1.7356466597975333e+39,442137254300568.0,0.9147563326844483,5.971155644852881e+21,1.0660756021284055e+24,127335.26810743216,2.6362166945611145,4057747194836982.5,1.4431475555713144e+18,9006124592.821775,1.706786484821964e+17,4.503252325610938e+16,34779.19119563856,5.791065597120188e+21,246.09896296296336,0.11059199999999998,15.438249000000004,3418384582.1440005,241920.82439100003,3.18131249423137e+30,5.238454044012354e+33,2.0858436701842308e+52,3.368290030712587e+19,0.8879882781740172,1.0832894715319658e+29,1.0890571545240236e+32,6406167.297033079,3.6417333333448845,6.472121300876845e+20,1.6308511246524603e+24,18737742555660.887,9.467578767037132e+22,1.6021445961442312e+22,1135252.9456721446,1.0399472539164495e+29,1542.220167901238,0.05308415999999999,38.441240010000016,5149454534541.723,15074086.567803212,2
2019-10-02,42362119.0,170270297.36,12759819404409.0,78787.0,1.00596792568,15983802.946,93875521.3267456,48.0947311369,2.12122182136,91372.9471264,845513.50947988,2206.46621622,535484.0,326557.0,37.20021491,17968850.0,7.56666666666667,0.47,2.43,1492.6,58.75,1794549126170161.0,2.8991974163062828e+16,1.6281299123313246e+26,6207391369.0,1.011971467496922,255481956616558.28,8812613504368268.0,2313.1031631306987,4.499582015413835,8349015466.56389,714893094712.9832,4868493.163320204,286743114256.0,106639474249.0,1383.8559893501863,322879570322500.0,57.254444444444495,0.22089999999999999,5.9049000000000005,2227854.76,3451.5625,7.602090363416637e+22,4.936472061798145e+24,2.077464364826396e+39,489061743789403.0,1.0180108380052242,4.0835732508175887e+21,8.272886869736896e+23,111248.0747226839,9.544611558094834,762874148783838.2,6.044517694137066e+17,10742165688.76407,1.535463497942599e+17,3.4823866792330692e+16,51479.7402083176,5.801774567189455e+21,433.22529629629685,0.10382299999999998,14.348907000000002,3325296014.7759995,202779.296875,3.2204065662380884e+30,8.405345658717026e+32,2.6508070114280064e+52,3.85317076079357e+19,1.024086251027874,6.527103015662498e+28,7.766215677737396e+31,5350446.243285243,20.24623831343563,6.970605926092306e+19,5.1107213686830624e+23,23702225681295.574,8.222161357322947e+22,1.1371977468103134e+22,1915057.3992603829,1.0425121693164222e+29,3278.071408641981,0.04879680999999999,34.867844010000006,4963336831654.656,11913283.69140625,1
2019-10-08,42502529.0,144876046.239,12759819404409.0,77503.0,0.966500944444,17060959.4496,102755638.209005,50.020110852,1.79383898611,115940.06809,853284.326411053,2076.25925926,534935.0,336354.0,27.65920023,17979900.0,6.25833333333333,0.44,2.38,1505.85,58.56,1806464971395841.0,2.0989068773844864e+16,1.6281299123313246e+26,6006715009.0,0.9341240756111441,291076337340895.56,1.0558721183739928e+16,2502.0114896463683,3.2178583080881524,13442099388.713837,728094141698.7644,4310852.511662884,286155454225.0,113134013316.0,765.031357363232,323276804010000.0,39.16673611111107,0.1936,5.6644,2267584.2224999997,3429.2736000000004,7.677932983423591e+22,3.040813298193099e+24,2.077464364826396e+39,465538433342527.0,0.9028318013060492,4.966041588111109e+21,1.084968133906137e+24,125150.89206508899,5.772319684826491,1558477918400029.5,6.212713192632639e+17,8950447442.644289,1.5307456790585037e+17,3.8053077914889864e+16,21160.155495538318,5.812484608419399e+21,245.11849016203666,0.085184,13.481271999999999,3414641701.4516244,200818.26201600002,3.2633156928801766e+30,4.4054100799318954e+32,2.6508070114280064e+52,3.608062519934587e+19,0.8725877886363743,8.472543415979082e+28,1.114865930359583e+32,6260061.49432244,10.354612090931948,1.806900359760609e+20,5.301210791760604e+23,18583449377310.19,8.188494398271606e+22,1.2799304968984865e+22,585272.9777490293,1.0450789201091994e+29,1534.033217597412,0.03748096,32.08542736,5141938206130.929,11759917.423656961,2
2019-10-11,42587356.0,113137559.64,13008091666972.0,79405.0,1.01707467308,17060812.1042,100875176.08461,48.4883278411,1.81366702331,112113.511248,748859.345230277,2214.26282051,547368.0,345425.0,27.83013723,17985425.0,6.69166666666667,0.55,2.53,1479.15,60.97,1813682891070736.0,1.2800107401294558e+16,1.6921044881634637e+26,6305154025.0,1.034440890620789,291071309654817.3,1.0175801150101074e+16,2351.1179368259936,3.2893880714421564,12569439404.355421,560790318938.7192,4902959.8382929005,299611727424.0,119318430625.0,774.516538240632,323475512430625.0,44.77840277777782,0.30250000000000005,6.400899999999999,2187884.7225,3717.3408999999997,7.723995895313865e+22,1.4481729145123684e+24,2.2011050292125074e+39,500660755355125.0,1.052103630648723,4.965912922944254e+21,1.0264857328184228e+24,114001.77731390942,5.965854672043918,1409203986041255.8,4.1995307105192755e+17,10856441680.38569,1.6399787201662003e+17,4.121556889864062e+16,21554.90154614133,5.817844568157574e+21,299.64214525463007,0.16637500000000005,16.194276999999996,3236209687.285876,226646.27467299998,3.289445629362703e+30,1.638427494846757e+32,2.863217598862938e+52,3.97549672789737e+19,1.0700679561883308,8.472250730417053e+28,1.0354692904639832e+32,5527755.552864917,10.820073884545948,1.579908069397628e+20,3.1448578181539044e+23,24039015175913.145,8.976718720999328e+22,1.4236887886812938e+22,599875.8680082523,1.0463640714225543e+29,2005.1053553289005,0.09150625000000003,40.97152080999999,4786839558948.903,13818623.366812808,2
2019-10-17,42704431.0,117969721.3909,13008091666972.0,79040.0,1.09859798,15858419.077,96995361.6198175,46.2402548337,1.25784617621,156710.83089,1021589.2507013,2227.36666667,528543.0,334105.0,25.40381954,17996500.0,7.52916666666667,0.54,2.5,1492.65,59.54,1823668427033761.0,1.391685516504657e+16,1.6921044881634637e+26,6247321600.0,1.2069175216600805,251489455621757.53,9408100175759164.0,2138.1611670855164,1.5821770030061182,24558284518.23418,1043644597148.4436,4961162.267792627,279357702849.0,111626151025.0,645.3540472208858,323874012250000.0,56.6883506944445,0.2916,6.25,2228004.0225000004,3545.0116,7.787872250914178e+22,1.6417675264580515e+24,2.2011050292125074e+39,493788299264000.0,1.3259171513223709,3.9882251806964245e+21,9.125420787032286e+23,98869.11724155568,1.9901352933186434,3848549172085502.0,1.0661761019993386e+18,11050327463.222242,1.47652558336919e+17,3.7294855188207624e+16,16394.45775500802,5.828598661457125e+21,426.8160404369219,0.15746400000000002,15.625,3325630204.1846256,211069.99066399998,3.325766531759792e+30,1.936788576848834e+32,2.863217598862938e+52,3.902902717382656e+19,1.456649904090111,6.324694628892794e+28,8.851234891711963e+31,4571733.176432497,2.503284068841422,6.031093384785408e+20,1.089194045157137e+24,24613131047369.285,7.804072614107018e+22,1.246039759265611e+22,416481.84626437735,1.0489437581091316e+29,3213.5691044563264,0.08503056000000002,39.0625,4964001924276.182,12567107.244134558,1
2019-10-23,42854235.0,89353651.5172,13069108485875.8,78157.0,0.97841152381,17079475.3941,109144376.317496,48.5485454719,1.31747215595,168686.562737,1334525.53652092,2079.28571429,544470.0,349320.0,31.07041069,18009475.0,6.1625,0.52,2.5,1494.45,60.42,1836485457435225.0,7984075039457217.0,1.7080159661559088e+26,6108516649.0,0.9572891099242061,291708479737667.3,1.1912494881735182e+16,2356.961267437142,1.7357328817035411,28455156448.023838,1780958407626.4495,4323429.081650476,296447580900.0,122024462400.0,965.3704204452662,324341189775625.0,37.97640625,0.27040000000000003,6.25,2233380.8025,3650.5764000000004,7.870117936701163e+22,7.13406258762835e+23,2.232224595729954e+39,477423335735893.0,0.9366226967676611,4.982227801929807e+21,1.3001818242523498e+24,114427.04126767915,2.2867797418112707,4800002533360723.0,2.376734474459131e+18,8989644326.22177,1.61406814372623e+17,4.2625585205568e+16,29994.45543121239,5.841214548734374e+21,234.02960351562496,0.140608,15.625,3337675940.2961254,220567.82608800003,3.3726788353710674e+30,6.374545423568376e+31,2.9173185406435023e+52,3.731397565111019e+19,0.9164024399794788,8.509383715086107e+28,1.4190753430736691e+32,5555266.416198898,3.012768636626879,8.096959284815126e+20,3.171812849695338e+24,18692039024061.082,8.788116822146204e+22,1.4889969424009013e+22,931940.0486706701,1.0519720738506799e+29,1442.2074316650387,0.07311616000000001,39.0625,4987989808975.545,13326708.052236961,2
2019-10-29,42988925.0,233830897.3968,13691480038694.0,81091.0,1.15925070677,15907595.3937,90520752.8588387,51.6559195515,1.3739366602,123490.893249,1501770.91055353,2315.43609023,527526.0,307953.0,35.47022733,18018612.5,10.225,0.6,2.56,1486.75,61.44,1848047672655625.0,5.467688857739282e+16,1.8745662564995625e+26,6575750281.0,1.3438622011467445,253051591209665.47,8194006698130956.0,2668.33402471104,1.8877019462415303,15250000715.435913,2255315867784.779,5361244.287939589,278283680676.0,94835050209.0,1258.1370268418789,324670396425156.25,104.550625,0.36,6.5536,2210425.5625,3774.8736,7.944558279621722e+22,1.2785145922916606e+25,2.5665586482073096e+39,533234166036571.0,1.5578732064808514,4.0254423266953297e+21,7.417276552451813e+23,137835.2477170037,2.593582907472128,1883236210397070.0,3.386967764348972e+18,12413618512.83476,1.4680187693228758e+17,2.9204738217012176e+16,44626.40635437176,5.850110063406276e+21,1069.0301406249998,0.21599999999999997,16.777216000000003,3286350205.046875,231928.23398399996,3.415280200407872e+30,2.9895621445046286e+33,3.5139986500067836e+52,4.324049175807158e+19,1.8059656156709731,6.403510781374363e+28,6.714174576901497e+31,7120006.467430616,3.5634186378440615,2.325625218207959e+20,5.08644966348181e+24,28742940314964.867,7.744180693058193e+22,8.99368674814355e+21,1582908.778310523,1.054108663148681e+29,10930.833187890623,0.1296,42.94967296,4885981167353.441,14249670.695976958,1
2019-11-01,43063823.0,160663136.8662,13691480038694.0,87270.0,1.24109290769,15476389.7763,88478931.3657822,48.3729391425,0.74615344938,226201.690511,1253351.67495788,2432.20769231,563151.0,316187.0,40.18774408,18024137.5,10.975,0.5,2.49,1508.8,60.19,1854492851375329.0,2.581264354768731e+16,1.8745662564995625e+26,7616052900.0,1.5403116055184187,239518640507963.16,7828521295630797.0,2339.941241284009,0.5567449700216721,51167204790.034225,1570890421119.7234,5915634.258531935,317139048801.0,99974218969.0,1615.0547742395752,324869532618906.25,120.45062499999999,0.25,6.200100000000001,2276477.44,3622.8360999999995,7.986155190639247e+22,4.147140283180521e+24,2.5665586482073096e+39,664652936583000.0,1.9116698092415063,3.706883839190716e+21,6.926591984116816e+23,113189.83526165727,0.4154171798066353,1.1574108222228278e+16,1.968878140485695e+18,14388051148.493935,1.7859717247133194e+17,3.1610548373151204e+16,64905.40794232223,5.855493125483901e+21,1321.9456093749998,0.125,15.438249000000004,3434749161.4719996,218058.50485899998,3.4391437358021983e+30,6.662925669199635e+32,3.5139986500067836e+52,5.800426177559841e+19,2.3725598420947285,5.736917915078289e+28,6.12857456761449e+31,5475325.012661748,0.3099649616444326,2.618082846025301e+21,2.467696715165702e+24,34994728680716.676,1.0057717627440306e+23,9.99484445846156e+21,2608401.923794045,1.055402132240266e+29,14508.353062890623,0.0625,38.441240010000016,5182349534828.953,13124941.407463208,1
