Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2012-05-09,1733207.51385,36946.125,12.4067826486,9.90617607,8980400.0,3
2015-09-18,59335351233.9,844821.74,424738.98841,26.57437234,14627700.0,3
2016-06-15,196061423939.0,2663305.40030289,1500925.0,83.38614703,15661675.0,2
2020-07-31,16847561611550.0,12639960.4220093,128137015.037728,171.64760126,18447925.0,2
2014-11-28,40300030327.9,1428154.92,302502.131426,11.54299905,13554175.0,3
2012-12-03,3438908.96016,60848.2277570568,18.9753491722,18.28932863,10522175.0,3
2021-04-25,23581981443664.0,49453312.869487576,165289598.49112985,116.28734278999998,18691300.0,3
2019-12-11,12876842089700.0,12062018.8329,84494690.5778,24.60426083,18095925.0,3
2021-03-22,21865558044611.0,58540676.97897906,164128360.68598944,85.02318410000002,18661368.75,3
2018-01-24,2227847638500.0,27243321.4419195,19491455.5975,283.49809897,16824437.5,2
2015-06-16,49692386354.8938,893357.04,303837.296681705,24.94126752,14283650.0,1
2018-12-31,5248509606850.0,7406437.5892,43291796.7609,15.90842885,17454675.0,3
2020-11-02,19997335994446.0,10902576.25650482,94436931.5950298,209.46858830999992,18532206.25,3
2016-07-25,213492501107.0,1083868.56,1400885.61279915,69.86,15778137.5,3
2015-10-26,60883825480.0983,1089933.75,460035.809866248,25.28704706,14766700.0,2
2021-06-01,21047730572452.0,34238305.81555942,148572947.38247102,47.27613502000001,18723925.0,3
2015-11-30,72722780642.5,1768320.58084553,542260.355094,34.29084643,14899225.0,2
2017-09-01,888171856257.0,12131997.8412,7682319.66665,382.74200641,16537037.5,3
2014-08-30,23844670038.8,2334454.32,231138.370487,9.02275826,13212150.0,2
2012-04-07,1626553.48133,34986.860483824,11.8050361701,3.7089169,8741300.0,2
2020-02-10,15466098935600.0,15671545.1161284,93796521.681,27.58066679,18210400.0,3
2016-10-26,253618246641.0,1204154.59,1752432.967869,125.06,15949725.0,2
2021-02-06,21384451039675.535,45346981.332109064,169021265.50315762,118.30299222999993,18621406.25,2
2013-07-02,21335329.113983,364651.2,166.511839174198,29.49682754,11365275.0,3
2018-12-04,5646403851530.0,6958363.40458,38734427.5899,31.50009203,17407175.0,3
2015-05-09,47643398017.8,775494.0,305519.234838,15.2176298,14145225.0,2
2013-01-08,3249549.58449,57332.7336966342,21.6458221266,32.40727682,10647100.0,3
2016-02-05,120033340651.237,1755051.09,1074040.15109727,41.04809873,15171900.0,3
2021-06-02,21047730572452.0,41033277.7360982,173683868.0668324,51.13309673999999,18725137.5,2
2018-01-30,2603077300220.0,24473743.4213841,21609745.6349,160.30090386,16835675.0,3
2015-11-05,62253982449.8,1504000.0,461104.675711,35.65030072,14804800.0,3
2020-09-20,19148290888758.86,10041684.798421945,135165071.8298032,33.00982992,18495512.5,3
2019-05-30,6747104132830.0,18924858.1213,53664058.506,188.20649317,17731275.0,3
2019-03-23,6068891541680.0,7382484.15111263,43744504.059,17.94886278,17605900.0,2
2017-02-25,440779902286.0,2897863.03706052,3659185.06092,191.30417997,16182300.0,3
2019-01-17,5883988430955.0,5831717.37007,37146820.7278501,23.48759589,17487012.5,2
2014-12-28,39457671307.1,1333123.11,331485.300058,14.06563348,13663050.0,3
2015-02-24,46684376316.9,833758.262454456,362028.097736,14.41178545,13873750.0,2
2021-02-08,21434395961349.0,48670642.79997875,172612555.6190783,134.17229408,18623381.25,1
2014-05-29,10455720138.5,2489105.61,84720.3367627,12.06522539,12828450.0,2
2015-06-04,47589591153.625,799318.9,335928.179909096,16.17225384,14238700.0,3
2015-04-26,47610564513.4713,771274.35,352643.365878346,15.1962056,14096275.0,3
2015-03-02,46684376316.9,1277153.04012241,357386.711867,15.3940228,13897425.0,2
2013-08-06,37392766.1365,511368.159725712,327.149589684,41.6806571,11512075.0,2
2020-09-18,17345997805929.0,12027086.744657055,142275247.6080696,69.41040706999999,18493543.75,3
2019-04-01,6379265451410.0,7260086.68771618,43127640.7655,61.8467373,17622100.0,2
2015-06-03,47589591153.6,860046.112515177,335928.179909,18.03214868,14235150.0,3
2016-01-25,113354299801.0,1691196.21,974832.995578,44.57485172,15125150.0,2
2020-03-17,16552923967337.0,8477516.57450476,101210588.569735,62.25196409,18273987.5,1
2017-12-25,1873105475220.0,33837650.8285438,12570198.0594,689.39441204,16762975.0,3
2018-06-26,5077499034880.0,11522845.2247558,36850961.5259,32.34384664,17117450.0,3
2016-10-23,253618246641.0,1186462.78,1815470.12498659,67.49,15944212.5,3
2013-11-11,510929738.016152,1679492.75,4952.69873252289,20.0940219,11981475.0,1
2014-03-12,4250217919.87,2724023.79,35706.2319141,14.85979519,12510200.0,3
2020-12-18,18670168558400.0,27241477.875482038,145711560.75178552,195.47135264000005,18574618.75,2
2012-07-12,1751454.53534,78642.5914367299,14.0175096285,13.53006867,9445700.0,3
2017-09-05,888171856257.0,12122198.042234,8697798.70304,281.90480312,16546850.0,3
2019-01-25,5883988430960.0,6309969.92281265,40364261.8933,24.82339222,17501075.0,3
2018-10-29,7182852313940.0,11773496.6611,52130982.6844,19.6041759,17348712.5,3
2012-08-17,2190865.9701,107047.282328846,16.1184636382,30.86566635,9725400.0,2
2016-06-28,209453158595.0,2418860.27,1551383.97529172,58.5,15710650.0,3
