Date,Bitcoin_Price,Growth,Class
2013-03-27,93.56701,-0.05094755085152341,2
2013-03-28,88.8,0.024774662162162158,1
2013-03-29,90.99999,0.016483738075136124,1
2013-03-30,92.50001,-1.0810809645506131e-07,2
2013-03-31,92.5,0.1754594594594595,1
2013-04-01,108.73,0.2764646371746527,1
2013-04-02,138.79,-0.15455003962821523,2
2013-04-03,117.34,0.22549855121868081,1
2013-04-04,143.8,-0.00905667593880402,2
2013-04-05,142.49765,-0.0027905723357543,2
2013-04-06,142.1,0.29486277269528505,1
2013-04-07,184.0,0.2934239130434783,1
2013-04-08,237.99,-0.21442077398210008,2
2013-04-09,186.96,-0.3399605263157895,2
2013-04-10,123.40098,-0.3801669970530218,2
2013-04-11,76.488,0.6329358853676395,1
2013-04-12,124.9,-0.27141713370696563,2
2013-04-13,91.0,0.0,1
2013-04-14,91.0,0.0989010989010989,1
2013-04-15,100.0,-0.14400009999999994,2
2013-04-16,85.59999,0.1273365802963294,1
2013-04-17,96.5,-0.026943005181347093,2
2013-04-18,93.9,0.3190628328008519,1
2013-04-19,123.86,0.0092039399321815,1
2013-04-20,125.0,0.02,1
2013-04-21,127.5,0.06730188235294128,1
2013-04-22,136.08099,0.12580155391285716,1
2013-04-23,153.20019,-0.06984449562366726,2
2013-04-24,142.5,-0.048414035087719305,2
2013-04-25,135.601,-0.05605408514686467,2
2013-04-26,128.00001,0.07031241638184245,1
2013-04-27,137.0,0.03284686131386866,1
2013-04-28,141.50002,-0.01689766545616034,2
2013-04-29,139.109,0.03904132730448773,1
2013-04-30,144.54,-0.2735572851805728,2
2013-05-01,105.00003,-0.1128573963264581,2
2013-05-02,93.15,0.10896403650026829,1
2013-05-03,103.3,0.14123920619554703,1
2013-05-04,117.89001,0.025956228182523657,1
2013-05-05,120.94999,-0.0410912807847276,2
2013-05-06,115.98,-0.017502931539920656,2
2013-05-07,113.95001,-0.03851223883174747,2
2013-05-08,109.56154,0.03457837485672437,1
2013-05-09,113.35,0.018085575650639712,1
2013-05-10,115.4,-0.009358752166377925,2
2013-05-11,114.32,0.011896431070678917,1
2013-05-12,115.68,0.028699861687413494,1
2013-05-13,119.0,-0.033739579831932806,2
2013-05-14,114.98499,-0.0259598231038677,2
2013-05-15,112.0,0.1115178571428571,1
2013-05-16,124.49,-0.005944654189091466,2
2013-05-17,123.74995,-0.003474344838119168,2
2013-05-18,123.32,-0.00543293869607524,2
2013-05-19,122.65001,-0.001223073687478661,2
2013-05-20,122.5,-0.003918367346938808,2
